2023.07.18,16:00,161.05900,161.95300,160.69000,161.84300,25302
2023.07.18,20:00,161.84300,162.08000,161.70800,161.87600,6653
2023.07.19,00:00,161.65400,162.25800,161.55700,162.01300,6071
2023.07.19,04:00,162.00800,162.40800,161.94900,162.39100,11459
2023.07.19,08:00,162.39500,162.74800,162.23100,162.66300,20408
2023.07.19,12:00,162.66000,163.11800,162.47900,162.78900,18418
2023.07.19,16:00,162.78800,162.93000,162.35600,162.42100,22291
2023.07.19,20:00,162.41800,162.79300,162.37500,162.69900,8951
2023.07.20,00:00,162.29700,162.83500,162.29200,162.65200,6691
2023.07.20,04:00,162.65200,162.73800,162.42900,162.72800,11958
2023.07.20,08:00,162.72800,162.90000,162.42800,162.50300,19138
2023.07.20,12:00,162.49300,162.65100,162.05500,162.13100,19648
2023.07.20,16:00,162.12700,162.39000,161.81800,161.90400,22259
2023.07.20,20:00,161.90400,161.90800,161.48800,161.61900,7820
2023.07.21,00:00,161.50800,161.71400,161.29500,161.67400,6450
2023.07.21,04:00,161.67300,161.96100,161.55700,161.75300,10623
2023.07.21,08:00,161.75400,163.97900,161.73800,163.79200,21419
2023.07.21,12:00,163.79300,163.82700,163.32700,163.43500,21016
2023.07.21,16:00,163.43300,163.77300,163.39700,163.65700,19002
2023.07.21,20:00,163.65700,163.79300,163.55500,163.74800,5537
2023.07.24,00:00,163.54400,163.72800,163.29700,163.59200,6181
2023.07.24,04:00,163.59600,163.59600,163.10900,163.20000,10997
2023.07.24,08:00,163.20400,163.56300,162.75200,163.00000,19261
2023.07.24,12:00,163.00400,163.32800,162.80400,163.01100,18359
2023.07.24,16:00,163.01100,163.18100,162.85900,162.87000,21882
2023.07.24,20:00,162.87100,162.97900,162.64400,162.68200,7844
2023.07.25,00:00,162.64500,162.84000,162.45300,162.71600,5627
2023.07.25,04:00,162.71000,162.75700,162.48500,162.66800,10079
2023.07.25,08:00,162.67000,163.08100,162.54300,162.81900,17270
2023.07.25,12:00,162.81800,162.97600,162.55700,162.71600,15325
2023.07.25,16:00,162.72300,163.14300,162.64400,163.12400,19052
2023.07.25,20:00,163.12900,163.18500,162.96900,163.10300,6771
2023.07.26,00:00,163.04800,163.16100,162.78400,163.03400,5674
2023.07.26,04:00,163.04200,163.21000,162.92200,163.04600,10811
2023.07.26,08:00,163.04700,163.38500,162.51900,162.69100,19227
2023.07.26,12:00,162.69200,162.93900,162.46700,162.58300,15723
2023.07.26,16:00,162.58800,162.92700,162.45100,162.89700,18599
2023.07.26,20:00,162.89700,163.10200,162.57300,162.91800,21872
2023.07.27,00:00,162.86700,163.18500,162.68100,163.02700,6568
2023.07.27,04:00,163.02900,163.06200,162.35200,162.80300,13705
2023.07.27,08:00,162.80200,163.55000,162.70800,163.51200,20495
2023.07.27,12:00,163.51400,163.78300,163.08400,163.30900,22219
2023.07.27,16:00,163.30900,163.33900,162.33800,162.54200,27306
2023.07.27,20:00,162.53800,162.54200,159.59700,160.35600,21731
2023.07.28,00:00,160.39800,160.42500,159.63500,160.38100,11527
2023.07.28,04:00,160.38100,162.16300,158.82400,159.67800,26391
2023.07.28,08:00,159.68000,160.71700,159.34000,160.32000,33162
2023.07.28,12:00,160.32500,161.23300,159.89700,161.13900,23733
2023.07.28,16:00,161.14600,162.26400,161.11900,162.20700,26622
2023.07.28,20:00,162.20700,162.32700,161.85300,162.11200,10967
2023.07.31,00:00,162.28600,162.32600,161.69200,161.94800,8944
2023.07.31,04:00,161.94800,162.81200,161.88600,162.69100,17203
2023.07.31,08:00,162.70100,163.63100,162.50200,163.56600,21411
2023.07.31,12:00,163.57300,163.70500,162.87200,163.22400,16422
2023.07.31,16:00,163.22000,164.01000,163.17600,163.42600,22344
2023.07.31,20:00,163.41500,163.51300,163.04000,163.15300,8545
2023.08.01,00:00,163.15200,163.39300,163.01800,163.32200,5954
2023.08.01,04:00,163.32100,163.67800,163.26400,163.58500,13280
2023.08.01,08:00,163.58100,163.82000,163.02600,163.09000,16884
2023.08.01,12:00,163.09000,163.42700,162.89800,163.28500,15603
2023.08.01,16:00,163.29100,163.79500,163.21400,163.71800,23146
2023.08.01,20:00,163.71800,163.83700,163.63500,163.78600,9080
2023.08.02,00:00,163.65800,164.03500,163.39000,163.89400,11855
2023.08.02,04:00,163.89600,164.02900,163.27800,163.36200,13425
2023.08.02,08:00,163.36200,163.43100,162.09400,162.28700,24342
2023.08.02,12:00,162.28500,162.84100,162.16700,162.80100,20882
2023.08.02,16:00,162.80300,163.44000,162.64400,163.36600,23485
2023.08.02,20:00,163.36600,163.41000,163.21100,163.33100,6589
2023.08.03,00:00,163.15300,163.42400,163.11200,163.36000,6642
2023.08.03,04:00,163.36000,163.67500,163.15100,163.52700,14922
2023.08.03,08:00,163.51900,163.75900,162.54000,162.83100,28071
2023.08.03,12:00,162.83300,163.46400,162.82000,163.06300,26758
2023.08.03,16:00,163.06400,163.15600,162.43000,163.08900,27408
2023.08.03,20:00,163.08600,163.20600,162.91800,163.03200,8961
2023.08.04,00:00,162.81000,163.36400,162.73100,163.30000,7465
2023.08.04,04:00,163.30400,163.33600,162.85900,162.92300,13041
2023.08.04,08:00,162.93400,163.12300,162.51500,162.54400,15361
2023.08.04,12:00,162.54300,163.01900,162.43000,162.94400,18076
2023.08.04,16:00,162.94000,162.97700,162.57600,162.83400,25472
2023.08.04,20:00,162.83300,162.89400,162.36300,162.38200,8028
2023.08.07,00:00,162.42000,162.47500,161.95300,162.03100,8734
2023.08.07,04:00,162.02900,162.61800,161.97200,162.52900,11772
2023.08.07,08:00,162.52400,162.65800,162.20200,162.49400,16491
2023.08.07,12:00,162.49400,162.52800,162.24000,162.32300,13549
2023.08.07,16:00,162.32300,163.10200,162.30600,163.06400,18255
2023.08.07,20:00,163.06400,163.24400,162.99000,163.22500,7307
2023.08.08,00:00,163.13900,163.70500,163.05900,163.70200,6351
2023.08.08,04:00,163.70500,164.07500,163.57100,163.93200,12979
2023.08.08,08:00,163.93200,164.25700,163.34500,163.76100,20084
2023.08.08,12:00,163.76400,163.78800,162.85800,163.11000,21490
2023.08.08,16:00,163.11900,163.70600,163.03800,163.63200,20199
2023.08.08,20:00,163.62700,163.87900,163.54100,163.73000,7470
2023.08.09,00:00,163.67800,163.88000,163.41400,163.81000,6571
2023.08.09,04:00,163.80700,163.92000,163.71900,163.77900,9418
2023.08.09,08:00,163.77900,164.11300,163.71700,163.84000,15089
2023.08.09,12:00,163.84000,163.93600,163.36800,163.64100,15389
2023.08.09,16:00,163.64100,163.99400,163.54000,163.85600,19166
2023.08.09,20:00,163.85700,163.92600,163.75700,163.87000,7612
2023.08.10,00:00,163.84800,164.02800,163.69300,163.96500,5087
2023.08.10,04:00,163.96700,164.31600,163.85500,164.25200,9043
2023.08.10,08:00,164.25200,164.90000,164.17500,164.68300,16616
2023.08.10,12:00,164.68100,165.00100,164.29800,164.96700,17094
2023.08.10,16:00,164.96700,165.40200,164.78900,165.31000,26270
2023.08.10,20:00,165.30600,165.30600,164.92800,165.09000,13426
2023.08.11,00:00,165.09200,165.24600,164.84000,165.22700,6955
2023.08.11,04:00,165.23300,165.24600,165.06700,165.08800,10023
2023.08.11,08:00,165.08800,165.20700,164.79600,164.94900,15768
2023.08.11,12:00,164.95400,165.44100,164.79700,165.15900,17054
2023.08.11,16:00,165.15900,165.38200,164.79400,165.19100,23929
2023.08.11,20:00,165.19200,165.47800,165.16600,165.39100,8814
2023.08.14,00:00,165.20200,165.47100,165.10900,165.23200,5896
2023.08.14,04:00,165.22500,165.24300,164.90400,165.15800,11510
2023.08.14,08:00,165.16600,165.43300,164.94000,165.28400,14994
2023.08.14,12:00,165.28500,165.44600,165.00400,165.03500,16653
2023.08.14,16:00,165.03700,165.71400,164.82900,165.65300,21134
2023.08.14,20:00,165.65000,165.72300,165.48000,165.71800,7507
2023.08.15,00:00,165.64600,165.78200,165.44500,165.62800,5209
2023.08.15,04:00,165.63100,165.94600,165.54300,165.80300,11578
2023.08.15,08:00,165.79700,166.32400,165.55600,166.27100,17894
2023.08.15,12:00,166.28000,166.42200,165.71800,166.00500,21778
2023.08.15,16:00,166.00300,166.02400,165.55000,165.71500,23621
2023.08.15,20:00,165.71600,165.87100,165.63000,165.70600,7739
2023.08.16,00:00,165.67900,165.74800,165.57200,165.64200,5593
2023.08.16,04:00,165.64000,165.80800,165.58200,165.62700,9481
2023.08.16,08:00,165.63100,165.77200,165.45100,165.74000,14953
2023.08.16,12:00,165.73700,165.79000,165.49600,165.51800,14454
2023.08.16,16:00,165.51500,166.00000,165.48600,165.93300,20422
2023.08.16,20:00,165.93100,166.39200,165.92200,166.30200,13201
2023.08.17,00:00,166.24100,166.42000,166.03400,166.24900,7315
2023.08.17,04:00,166.25000,166.35600,166.22500,166.31100,13471
2023.08.17,08:00,166.31200,166.38500,166.09700,166.29600,15092
2023.08.17,12:00,166.29400,166.36100,166.04400,166.23100,19993
2023.08.17,16:00,166.23500,166.40100,166.03300,166.21600,22444
2023.08.17,20:00,166.21800,166.28000,165.64800,166.02100,10781
2023.08.18,00:00,165.97100,166.11100,165.73700,165.77500,6500
2023.08.18,04:00,165.77200,165.84300,165.45700,165.55000,10086
2023.08.18,08:00,165.55200,165.55500,164.89100,165.34800,16688
2023.08.18,12:00,165.34900,165.40500,165.00800,165.22600,16085
2023.08.18,16:00,165.22700,165.34600,164.50700,164.51500,20372
2023.08.18,20:00,164.51300,164.83500,164.42400,164.68900,8879
2023.08.21,00:00,164.64800,164.84200,164.63000,164.68100,5353
2023.08.21,04:00,164.68100,165.05300,164.53600,164.79200,10436
2023.08.21,08:00,164.79200,165.55700,164.74600,165.48000,14020
2023.08.21,12:00,165.48000,166.16400,165.47800,166.14800,16091
2023.08.21,16:00,166.14300,166.38600,165.87300,166.37600,18588
2023.08.21,20:00,166.37500,166.55100,166.24200,166.44600,7021
2023.08.22,00:00,166.39700,166.58200,166.09500,166.46800,5312
2023.08.22,04:00,166.46800,166.48600,166.23400,166.29100,9563
2023.08.22,08:00,166.28900,166.44300,165.89700,165.92700,15005
2023.08.22,12:00,165.93000,166.09900,165.81400,165.96900,16692
2023.08.22,16:00,165.96400,166.09000,165.61100,165.77900,19154
2023.08.22,20:00,165.77800,165.78300,165.62500,165.68100,5975
2023.08.23,00:00,165.64700,165.69700,165.41700,165.42000,4415
2023.08.23,04:00,165.41600,165.61400,165.31600,165.56800,8136
2023.08.23,08:00,165.56200,165.90800,164.93200,165.10200,17854
2023.08.23,12:00,165.10100,165.25500,164.82100,165.08500,16497
