2023.10.11,04:05,27448.46000,27478.14000,26954.56000,27090.74000,33346
2023.10.11,08:05,27089.94000,27141.73000,27011.80000,27110.74000,27626
2023.10.11,12:05,27108.59000,27336.90000,27042.10000,27173.24000,37960
2023.10.11,16:05,27171.54000,27183.62000,26606.39000,26648.24000,47278
2023.10.11,20:05,26648.24000,26781.34000,26514.36000,26697.76000,34813
2023.10.12,00:05,26629.15000,26875.22000,26629.15000,26781.84000,25690
2023.10.12,04:05,26778.62000,26936.43000,26722.22000,26805.22000,29095
2023.10.12,08:05,26805.26000,26908.93000,26761.39000,26796.01000,29810
2023.10.12,12:05,26796.02000,26856.32000,26650.32000,26837.67000,39196
2023.10.12,16:05,26839.79000,26853.41000,26547.46000,26620.91000,44803
2023.10.12,20:05,26620.74000,26747.59000,26536.90000,26724.28000,39324
2023.10.13,00:05,26642.69000,26848.86000,26642.69000,26829.06000,21157
2023.10.13,04:05,26830.56000,26870.37000,26755.49000,26806.61000,19124
2023.10.13,08:05,26803.91000,26926.43000,26769.74000,26789.44000,24099
2023.10.13,12:05,26784.43000,26950.54000,26724.04000,26859.49000,37041
2023.10.13,16:05,26857.97000,26898.09000,26670.11000,26781.80000,37398
2023.10.13,20:05,26780.96000,27051.07000,26666.99000,26944.67000,31033
2023.10.14,00:45,26995.57000,27075.30000,26749.00000,26881.68000,34336
2023.10.14,04:45,26881.68000,26984.13000,26875.38000,26904.49000,24748
2023.10.14,08:45,26905.99000,26905.99000,26834.60000,26868.94000,24702
2023.10.14,12:45,26868.94000,26910.24000,26840.88000,26906.66000,22038
2023.10.14,16:45,26906.57000,26950.59000,26864.27000,26898.24000,23103
2023.10.14,20:45,26898.24000,26904.23000,26820.08000,26847.13000,14914
2023.10.15,00:05,26805.36000,26885.73000,26788.44000,26846.92000,21797
2023.10.15,04:05,26846.92000,26910.74000,26843.81000,26879.24000,20733
2023.10.15,08:05,26877.74000,26918.74000,26867.79000,26915.99000,14211
2023.10.15,12:05,26915.99000,26920.76000,26803.17000,26818.14000,20395
2023.10.15,16:05,26818.14000,26956.95000,26807.69000,26925.49000,31644
2023.10.15,20:05,26925.44000,27227.03000,26912.91000,27194.35000,27625
2023.10.16,00:05,27142.69000,27290.89000,27037.76000,27169.62000,31252
2023.10.16,04:05,27170.29000,27285.62000,27153.56000,27274.34000,21312
2023.10.16,08:05,27274.35000,27980.39000,27262.39000,27799.36000,33401
2023.10.16,12:05,27797.42000,27945.82000,27640.91000,27927.77000,32273
2023.10.16,16:05,27927.36000,30468.67000,27714.21000,28156.14000,46424
2023.10.16,20:05,28156.14000,28822.79000,28110.16000,28354.86000,43349
2023.10.17,00:05,28307.93000,28571.68000,28237.55000,28335.14000,33174
2023.10.17,04:05,28338.71000,28433.87000,28070.67000,28206.98000,29384
2023.10.17,08:05,28207.59000,28530.65000,28118.54000,28427.64000,36422
2023.10.17,12:05,28428.75000,28614.29000,28146.79000,28220.46000,35049
2023.10.17,16:05,28219.46000,28630.84000,28137.75000,28551.69000,43770
2023.10.17,20:05,28552.52000,28577.71000,28313.68000,28464.21000,34279
2023.10.18,00:05,28374.78000,28565.75000,28332.47000,28364.84000,28057
2023.10.18,04:05,28363.97000,29003.28000,28329.01000,28717.37000,25433
2023.10.18,08:05,28717.51000,28862.99000,28475.27000,28553.68000,33286
2023.10.18,12:05,28549.86000,28611.91000,28205.88000,28313.21000,31006
2023.10.18,16:05,28312.25000,28404.45000,28141.90000,28377.24000,37991
2023.10.18,20:05,28377.24000,28440.60000,28190.36000,28251.27000,26569
2023.10.19,00:05,28244.44000,28410.72000,28214.54000,28407.79000,21713
2023.10.19,04:05,28407.79000,28426.74000,28098.93000,28322.28000,19350
2023.10.19,08:05,28322.46000,28384.05000,28242.49000,28326.06000,14917
2023.10.19,12:05,28326.10000,28584.25000,28287.31000,28473.69000,25522
2023.10.19,16:05,28472.64000,28930.42000,28451.87000,28640.98000,39151
2023.10.19,20:05,28638.79000,28884.01000,28461.61000,28714.73000,24862
2023.10.20,00:05,28678.07000,28788.73000,28609.80000,28631.95000,22080
